,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
1307,"[27, 13, 6, 19, -6, 24, 3, -10, -8, 29, -11]","[19, 6, 29, 24, 13, -8, 3, -11, 27, -6, -10]","[29, 15, 8, 21, -4, 26, 5, -8, -6, 31, -9]","[54, 26, 12, 38, -12, 48, 6, -20, -16, 58, -22]","[0.037037037037037035, 0.07692307692307693, 0.16666666666666666, 0.05263157894736842, -0.16666666666666666, 0.041666666666666664, 0.3333333333333333, -0.1, -0.125, 0.034482758620689655, -0.09090909090909091]","[27, 13, 6, 19, -6, 24, 2, 3, -10, -8, 29, -11]","[27, 6, 19, -6, 24, 3, -10, -8, 29, -11]",441139944960,441139944960,508917427200,903454607278080,2.266854342765705e-12,882279889920,33933841920,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1308,"[-19, -14, 1, -5]","[-5, 1, -14, -19]","[-17, -12, 3, -3]","[-38, -28, 2, -10]","[-0.05263157894736842, -0.07142857142857142, 1.0, -0.2]","[2, -19, -14, 1, -5]","[-19, 1, -5]",-1330,-1330,-1836,-21280,-0.0007518796992481203,-2660,95,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
1309,"[3, -11, -11, 14, 14, 6, -10, -5, -5, 17, 14, 15]","[17, 3, -5, 6, 14, -10, -11, -5, 14, -11, 15, 14]","[5, -9, -9, 16, 16, 8, -8, -3, -3, 19, 16, 17]","[6, -22, -22, 28, 28, 12, -20, -10, -10, 34, 28, 30]","[0.3333333333333333, -0.09090909090909091, -0.09090909090909091, 0.07142857142857142, 0.07142857142857142, 0.16666666666666666, -0.1, -0.2, -0.2, 0.058823529411764705, 0.07142857142857142, 0.06666666666666667]","[3, -11, -11, 14, 14, 6, -10, -5, -5, 17, 2, 14, 15]","[3, -11, -11, 14, 14, 6, -10, -5, -5, 17, 14]",-380997540000,-380997540000,-308631306240,-1560565923840000,-2.6246888628204783e-12,-761995080000,-25399836000,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1310,"[17, -5, 1, 1, 9]","[1, 17, 1, 9, -5]","[19, -3, 3, 3, 11]","[34, -10, 2, 2, 18]","[0.058823529411764705, -0.2, 1.0, 1.0, 0.1111111111111111]","[17, -5, 2, 1, 1, 9]","[17, -5, 1, 9]",-765,-765,-5643,-24480,-0.00130718954248366,-1530,-765,Violate,Violate,Violate,Violate,No-violate,1,1,1,1,0
1311,"[-17, -1, 7, 14]","[-1, 7, -17, 14]","[-15, 1, 9, 16]","[-34, -2, 14, 28]","[-0.058823529411764705, -1.0, 0.14285714285714285, 0.07142857142857142]","[-17, -1, 7, 14, 2]","[-17, -1, 14]",1666,1666,-2160,26656,0.0006002400960384153,3332,238,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
1312,"[-28, -15, -25, -14, -16]","[-28, -15, -25, -16, -14]","[-26, -13, -23, -12, -14]","[-56, -30, -50, -28, -32]","[-0.03571428571428571, -0.06666666666666667, -0.04, -0.07142857142857142, -0.0625]","[-28, -15, -25, 2, -14, -16]","[-15, -25, -14, -16]",-2352000,-2352000,-1306032,-75264000,-4.251700680272108e-07,-4704000,84000,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1313,"[32, -18, -19, -7]","[32, -19, -7, -18]","[34, -16, -17, -5]","[64, -36, -38, -14]","[0.03125, -0.05555555555555555, -0.05263157894736842, -0.14285714285714285]","[32, 2, -18, -19, -7]","[32, -18, -19]",-76608,-76608,-46240,-1225728,-1.3053467000835421e-05,-153216,10944,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1314,[],[],[],[],[],[2],[],error,error,error,error,error,2,error,error,error,error,error,error,error,error,error,error,error
1315,"[6, 4, 1, -7, 20, 2, 13, 6]","[-7, 6, 6, 2, 20, 13, 4, 1]","[8, 6, 3, -5, 22, 4, 15, 8]","[12, 8, 2, -14, 40, 4, 26, 12]","[0.16666666666666666, 0.25, 1.0, -0.14285714285714285, 0.05, 0.5, 0.07692307692307693, 0.16666666666666666]","[6, 2, 4, 1, -7, 20, 2, 13, 6]","[6, 4, 1, -7, 20, 13, 6]",-524160,-524160,-7603200,-134184960,-1.907814407814408e-06,-1048320,-262080,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
1316,"[12, 10, -15, -10, 4, 5, -3, -16, 0, 22, 12, 24, 16, 27]","[12, 16, 12, 5, -10, -16, 22, 24, -3, -15, 4, 10, 0, 27]","[14, 12, -13, -8, 6, 7, -1, -14, 2, 24, 14, 26, 18, 29]","[24, 20, -30, -20, 8, 10, -6, -32, 0, 44, 24, 48, 32, 54]","[0.08333333333333333, 0.1, -0.06666666666666667, -0.1, 0.25, 0.2, -0.3333333333333333, -0.0625, 'ZeroDivisionError', 0.045454545454545456, 0.08333333333333333, 0.041666666666666664, 0.0625, 0.037037037037037035]","[12, 10, 2, -15, -10, 4, 5, -3, -16, 0, 22, 12, 24, 16, 27]","[12, 10, -15, -10, 4, 5, -16, 0, 22, 12, 24, 16, 27]",0,0,93698593357824,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1317,"[0, 9, -22, -18, 12, 16, -13, 8, 13, 13]","[8, 13, 0, 13, -18, 9, 16, -13, -22, 12]","[2, 11, -20, -16, 14, 18, -11, 10, 15, 15]","[0, 18, -44, -36, 24, 32, -26, 16, 26, 26]","['ZeroDivisionError', 0.1111111111111111, -0.045454545454545456, -0.05555555555555555, 0.08333333333333333, 0.0625, -0.07692307692307693, 0.125, 0.07692307692307693, 0.07692307692307693]","[0, 9, -22, -18, 12, 16, -13, 8, 13, 2, 13]","[0, 9, -22, -18, 12, 16, 8, 13, 13]",0,0,-43908480000,0,error,0,0,Violate,No-violate,error,No-violate,No-violate,1,0,error,0,0
1318,[],[],[],[],[],[2],[],error,error,error,error,error,2,error,error,error,error,error,error,error,error,error,error,error
1319,"[1, 2, 0, 14]","[14, 0, 2, 1]","[3, 4, 2, 16]","[2, 4, 0, 28]","[1.0, 0.5, 'ZeroDivisionError', 0.07142857142857142]","[1, 2, 0, 2, 14]","[2, 0, 14]",0,0,384,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1320,"[18, 9, -15, 18, 14, 17]","[-15, 14, 17, 18, 18, 9]","[20, 11, -13, 20, 16, 19]","[36, 18, -30, 36, 28, 34]","[0.05555555555555555, 0.1111111111111111, -0.06666666666666667, 0.05555555555555555, 0.07142857142857142, 0.058823529411764705]","[18, 9, -15, 18, 2, 14, 17]","[18, 9, 18, 14, 17]",-10410120,-10410120,-17388800,-666247680,-9.606037202260875e-08,-20820240,694008,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
1321,"[-6, -6, 7, -11, -25, 9, 0, 0]","[-6, 7, 0, 0, -11, 9, -25, -6]","[-4, -4, 9, -9, -23, 11, 2, 2]","[-12, -12, 14, -22, -50, 18, 0, 0]","[-0.16666666666666666, -0.16666666666666666, 0.14285714285714285, -0.09090909090909091, -0.04, 0.1111111111111111, 'ZeroDivisionError', 'ZeroDivisionError']","[-6, -6, 7, -11, 2, -25, 9, 0, 0]","[-6, -6, 7, -11, 9, 0, 0]",0,0,1311552,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1322,"[-22, 8, 15, -23, 8, 25, -27, -15, -12]","[-27, -12, 25, 15, -22, 8, -15, -23, 8]","[-20, 10, 17, -21, 10, 27, -25, -13, -10]","[-44, 16, 30, -46, 16, 50, -54, -30, -24]","[-0.045454545454545456, 0.125, 0.06666666666666667, -0.043478260869565216, 0.125, 0.04, -0.037037037037037035, -0.06666666666666667, -0.08333333333333333]","[-22, 8, 2, 15, -23, 8, 25, -27, -15, -12]","[-22, 8, 15, -23, 8, 25, -15, -12]",-59019840000,-59019840000,-62653500000,-30218158080000,-1.6943454946675556e-11,-118039680000,2185920000,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
1323,"[-6, 1, -23, 18, -3, 27, 17, 10, -2, 24, -17, -23, -10]","[-17, -6, -23, -2, 24, 1, 27, -3, -23, 10, 17, 18, -10]","[-4, 3, -21, 20, -1, 29, 19, 12, 0, 26, -15, -21, -8]","[-12, 2, -46, 36, -6, 54, 34, 20, -4, 48, -34, -46, -20]","[-0.16666666666666666, 1.0, -0.043478260869565216, 0.05555555555555555, -0.3333333333333333, 0.037037037037037035, 0.058823529411764705, 0.1, -0.5, 0.041666666666666664, -0.058823529411764705, -0.043478260869565216, -0.1]","[-6, 1, -23, 18, -3, 27, 17, 10, -2, 24, -17, -23, 2, -10]","[-6, 1, -23, 18, -3, 17, 10, -2, 24, -17, -23, -10]",-6419534342400,-6419534342400,0,-52588825332940800,-1.557745385666308e-13,-12839068684800,-237760531200,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1324,[],[],[],[],[],[2],[],error,error,error,error,error,2,error,error,error,error,error,error,error,error,error,error,error
1325,"[-8, 20, -5, -14, 1, 18, -8, 13, 6, 13, -14, -1]","[-8, 18, -1, 20, 13, -14, -5, 6, 1, -8, 13, -14]","[-6, 22, -3, -12, 3, 20, -6, 15, 8, 15, -12, 1]","[-16, 40, -10, -28, 2, 36, -16, 26, 12, 26, -28, -2]","[-0.125, 0.05, -0.2, -0.07142857142857142, 1.0, 0.05555555555555555, -0.125, 0.07692307692307693, 0.16666666666666666, 0.07692307692307693, -0.07142857142857142, -1.0]","[-8, 20, -5, -14, 1, 18, -8, 2, 13, 6, 13, -14, -1]","[-8, 20, -5, 1, 18, -8, 13, 6, 13, -14, -1]",22895308800,22895308800,-36951552000,93779184844800,4.367706977597088e-11,45790617600,-1635379200,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
1326,"[20, 0, -24, 12, 9, -9, 3]","[0, 9, -9, 12, -24, 20, 3]","[22, 2, -22, 14, 11, -7, 5]","[40, 0, -48, 24, 18, -18, 6]","[0.05, 'ZeroDivisionError', -0.041666666666666664, 0.08333333333333333, 0.1111111111111111, -0.1111111111111111, 0.3333333333333333]","[20, 0, -24, 12, 2, 9, -9, 3]","[20, 0, -24, 12, -9, 3]",0,0,5217520,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1327,"[2, 7, 24, 0, 21, 11]","[11, 24, 21, 2, 7, 0]","[4, 9, 26, 2, 23, 13]","[4, 14, 48, 0, 42, 22]","[0.5, 0.14285714285714285, 0.041666666666666664, 'ZeroDivisionError', 0.047619047619047616, 0.09090909090909091]","[2, 2, 7, 24, 0, 21, 11]","[2, 24, 0, 21, 11]",0,0,559728,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1328,"[8, -7, 25]","[-7, 25, 8]","[10, -5, 27]","[16, -14, 50]","[0.125, -0.14285714285714285, 0.04]","[8, -7, 25, 2]","[-7, 25]",-1400,-1400,-1350,-11200,-0.0007142857142857143,-2800,-175,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1329,"[0, -30, 12, -1, -33, 8, -2, -23, -13, -9, 13, -17]","[-2, -13, 12, -1, 0, -17, 8, -23, 13, -30, -9, -33]","[2, -28, 14, 1, -31, 10, 0, -21, -11, -7, 15, -15]","[0, -60, 24, -2, -66, 16, -4, -46, -26, -18, 26, -34]","['ZeroDivisionError', -0.03333333333333333, 0.08333333333333333, -1.0, -0.030303030303030304, 0.125, -0.5, -0.043478260869565216, -0.07692307692307693, -0.1111111111111111, 0.07692307692307693, -0.058823529411764705]","[0, 2, -30, 12, -1, -33, 8, -2, -23, -13, -9, 13, -17]","[-30, 12, -1, -33, 8, -2, -23, -13, -9, 13, -17]",0,0,0,0,error,0,113042666880,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
1330,"[10, -7, 18, 6, 1, 25, 12, 11, 3, 20, 10, 10, 11, 22]","[20, 25, 10, 3, 6, 11, 22, 18, 10, 12, 10, 11, 1, -7]","[12, -5, 20, 8, 3, 27, 14, 13, 5, 22, 12, 12, 13, 24]","[20, -14, 36, 12, 2, 50, 24, 22, 6, 40, 20, 20, 22, 44]","[0.1, -0.14285714285714285, 0.05555555555555555, 0.16666666666666666, 1.0, 0.04, 0.08333333333333333, 0.09090909090909091, 0.3333333333333333, 0.05, 0.1, 0.1, 0.09090909090909091, 0.045454545454545456]","[2, 10, -7, 18, 6, 1, 25, 12, 11, 3, 20, 10, 10, 11, 22]","[10, -7, 18, 6, 1, 12, 11, 3, 20, 10, 10, 11, 22]",-36224496000000,-36224496000000,-699418976256000,-593502142464000000,-2.7605629074866907e-14,-72448992000000,-1448979840000,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
1331,"[-8, 26, 5, -1, -18, 10, 15, -14, -6, 9, -2]","[-14, 10, -1, 26, 5, -18, 9, -6, -2, 15, -8]","[-6, 28, 7, 1, -16, 12, 17, -12, -4, 11, 0]","[-16, 52, 10, -2, -36, 20, 30, -28, -12, 18, -4]","[-0.125, 0.038461538461538464, 0.2, -1.0, -0.05555555555555555, 0.1, 0.06666666666666667, -0.07142857142857142, -0.16666666666666666, 0.1111111111111111, -0.5]","[-8, 2, 26, 5, -1, -18, 10, 15, -14, -6, 9, -2]","[-8, 26, 5, -1, -18, 10, 15, -6, 9, -2]",4245696000,4245696000,0,8695185408000,2.355326429400503e-10,8491392000,-303264000,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
1332,"[-9, -10, -4, 18, 17, 13, 7, 10, 8, 21, 9, -3, -15, 21]","[8, -9, 9, -10, 18, 21, 21, -3, 10, -4, 17, 7, -15, 13]","[-7, -8, -2, 20, 19, 15, 9, 12, 10, 23, 11, -1, -13, 23]","[-18, -20, -8, 36, 34, 26, 14, 20, 16, 42, 18, -6, -30, 42]","[-0.1111111111111111, -0.1, -0.25, 0.05555555555555555, 0.058823529411764705, 0.07692307692307693, 0.14285714285714285, 0.1, 0.125, 0.047619047619047616, 0.1111111111111111, -0.3333333333333333, -0.06666666666666667, 0.047619047619047616]","[-9, -10, -4, 18, 17, 13, 7, 10, 8, 21, 9, 2, -3, -15, 21]","[-9, -10, -4, 18, 17, 13, 7, 10, 8, 21, 9, -3, -15]",-143234923104000,-143234923104000,-52156488384000,-2346760980135936000,-6.9815375910379065e-15,-286469846208000,-6820710624000,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1333,"[13, -1, -7, 10, 7, 4, 5, 9, 0, 10, -13, -16, -13, -1]","[-13, 10, -7, 10, -16, 13, 0, -1, -1, 9, 4, 7, 5, -13]","[15, 1, -5, 12, 9, 6, 7, 11, 2, 12, -11, -14, -11, 1]","[26, -2, -14, 20, 14, 8, 10, 18, 0, 20, -26, -32, -26, -2]","[0.07692307692307693, -1.0, -0.14285714285714285, 0.1, 0.14285714285714285, 0.25, 0.2, 0.1111111111111111, 'ZeroDivisionError', 0.1, -0.07692307692307693, -0.0625, -0.07692307692307693, -1.0]","[13, -1, -7, 10, 7, 4, 5, 9, 0, 10, -13, -16, -13, -1, 2]","[13, -1, -7, 10, 7, 4, 9, 0, 10, -13, -16, -13, -1]",0,0,152142883200,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1334,[-14],[-14],[-12],[-28],[-0.07142857142857142],"[2, -14]",[],-14,-14,-12,-28,-0.07142857142857142,-28,error,No-violate,Violate,Violate,Violate,error,0,1,1,1,error
1335,"[13, -3, -5, 14, -16, -5, -4]","[-5, 14, -5, -4, 13, -16, -3]","[15, -1, -3, 16, -14, -3, -2]","[26, -6, -10, 28, -32, -10, -8]","[0.07692307692307693, -0.3333333333333333, -0.2, 0.07142857142857142, -0.0625, -0.2, -0.25]","[13, -3, 2, -5, 14, -16, -5, -4]","[13, -3, -5, 14, -5, -4]",-873600,-873600,-60480,-111820800,-1.1446886446886447e-06,-1747200,54600,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1336,"[-2, -2, -1, 8, -15, 19, -4, -14, 1, -9, 15, 3, -4, 3]","[-14, -9, 1, 15, -2, -4, 3, -15, -4, 19, 8, -1, -2, 3]","[0, 0, 1, 10, -13, 21, -2, -12, 3, -7, 17, 5, -2, 5]","[-4, -4, -2, 16, -30, 38, -8, -28, 2, -18, 30, 6, -8, 6]","[-0.5, -0.5, -1.0, 0.125, -0.06666666666666667, 0.05263157894736842, -0.25, -0.07142857142857142, 1.0, -0.1111111111111111, 0.06666666666666667, 0.3333333333333333, -0.25, 0.3333333333333333]","[-2, -2, -1, 8, -15, 19, -4, -14, 1, -9, 15, 2, 3, -4, 3]","[-2, -2, -1, 8, -15, 19, -4, 1, -9, 15, 3, -4, 3]",2482099200,2482099200,0,40666713292800,4.0288478397640176e-10,4964198400,-177292800,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
1337,"[24, -3, 23, 24]","[-3, 23, 24, 24]","[26, -1, 25, 26]","[48, -6, 46, 48]","[0.041666666666666664, -0.3333333333333333, 0.043478260869565216, 0.041666666666666664]","[24, 2, -3, 23, 24]","[24, -3, 24]",-39744,-39744,-16900,-635904,-2.51610305958132e-05,-79488,-1728,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1338,"[6, -3, -11, 18, 21, 24, 3]","[3, -11, 6, 18, 21, -3, 24]","[8, -1, -9, 20, 23, 26, 5]","[12, -6, -22, 36, 42, 48, 6]","[0.16666666666666666, -0.3333333333333333, -0.09090909090909091, 0.05555555555555555, 0.047619047619047616, 0.041666666666666664, 0.3333333333333333]","[2, 6, -3, -11, 18, 21, 24, 3]","[6, -3, -11, 18, 21, 24]",5388768,5388768,4305600,689762304,1.8557117322549418e-07,10777536,1796256,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
1339,"[23, 20]","[20, 23]","[25, 22]","[46, 40]","[0.043478260869565216, 0.05]","[23, 2, 20]",[20],460,460,550,1840,0.002173913043478261,920,20,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1340,"[-21, -26, 17, 8, -27, 19, -24, 13, 15, 16, 11, 14, -29, 18]","[17, 13, 15, 16, -21, 11, -24, -26, 14, 8, -29, -27, 18, 19]","[-19, -24, 19, 10, -25, 21, -22, 15, 17, 18, 13, 16, -27, 20]","[-42, -52, 34, 16, -54, 38, -48, 26, 30, 32, 22, 28, -58, 36]","[-0.047619047619047616, -0.038461538461538464, 0.058823529411764705, 0.125, -0.037037037037037035, 0.05263157894736842, -0.041666666666666664, 0.07692307692307693, 0.06666666666666667, 0.0625, 0.09090909090909091, 0.07142857142857142, -0.034482758620689655, 0.05555555555555555]","[-21, -26, 2, 17, 8, -27, 19, -24, 13, 15, 16, 11, 14, -29, 18]","[-21, 17, 8, -27, 19, -24, 13, 15, 16, 11, 14, -29, 18]",-229301014270648320,-229301014270648320,-515905559769600000,-3756867817810302074880,-4.361079706432004e-18,-458602028541296640,8819269779640320,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
1341,"[-11, 4, 9, 1]","[4, 9, -11, 1]","[-9, 6, 11, 3]","[-22, 8, 18, 2]","[-0.09090909090909091, 0.25, 0.1111111111111111, 1.0]","[-11, 4, 2, 9, 1]","[-11, 4, 9]",-396,-396,-1782,-6336,-0.002525252525252525,-792,-396,Violate,Violate,Violate,Violate,No-violate,1,1,1,1,0
1342,"[15, -7, 18]","[18, -7, 15]","[17, -5, 20]","[30, -14, 36]","[0.06666666666666667, -0.14285714285714285, 0.05555555555555555]","[15, 2, -7, 18]","[-7, 18]",-1890,-1890,-1700,-15120,-0.000529100529100529,-3780,-126,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1343,"[-2, -21, -11, 13]","[-2, -21, 13, -11]","[0, -19, -9, 15]","[-4, -42, -22, 26]","[-0.5, -0.047619047619047616, -0.09090909090909091, 0.07692307692307693]","[-2, -21, -11, 2, 13]","[-2, -11, 13]",-6006,-6006,0,-96096,-0.0001665001665001665,-12012,286,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1344,"[0, -4, -6, 5, 22, 0, 14, 23, 17]","[22, 23, 0, 17, 14, 5, -6, -4, 0]","[2, -2, -4, 7, 24, 2, 16, 25, 19]","[0, -8, -12, 10, 44, 0, 28, 46, 34]","['ZeroDivisionError', -0.25, -0.16666666666666666, 0.2, 0.045454545454545456, 'ZeroDivisionError', 0.07142857142857142, 0.043478260869565216, 0.058823529411764705]","[0, -4, -6, 2, 5, 22, 0, 14, 23, 17]","[0, -6, 5, 22, 0, 14, 23, 17]",0,0,40857600,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
1345,"[-17, -9, -18, 2, -6, 1, 22, -16, 16, 5, 15, -6, 1]","[22, -6, -17, 5, 15, -9, -6, 1, 1, -16, 16, -18, 2]","[-15, -7, -16, 4, -4, 3, 24, -14, 18, 7, 17, -4, 3]","[-34, -18, -36, 4, -12, 2, 44, -32, 32, 10, 30, -12, 2]","[-0.058823529411764705, -0.1111111111111111, -0.05555555555555555, 0.5, -0.16666666666666666, 1.0, 0.045454545454545456, -0.0625, 0.0625, 0.2, 0.06666666666666667, -0.16666666666666666, 1.0]","[2, -17, -9, -18, 2, -6, 1, 22, -16, 16, 5, 15, -6, 1]","[-17, -9, -18, -6, 1, 22, -16, 16, 5, 15, -6, 1]",83756851200,83756851200,696450908160,686136125030400,1.193932180678731e-11,167513702400,41878425600,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1346,"[5, 18, 0, 2, -23, 16, 14]","[14, 16, 2, -23, 18, 0, 5]","[7, 20, 2, 4, -21, 18, 16]","[10, 36, 0, 4, -46, 32, 28]","[0.2, 0.05555555555555555, 'ZeroDivisionError', 0.5, -0.043478260869565216, 0.0625, 0.07142857142857142]","[5, 18, 0, 2, 2, -23, 16, 14]","[5, 0, 2, -23, 16, 14]",0,0,-6773760,0,error,0,0,Violate,No-violate,error,No-violate,No-violate,1,0,error,0,0
1347,[-21],[-21],[-19],[-42],[-0.047619047619047616],"[2, -21]",[],-21,-21,-19,-42,-0.047619047619047616,-42,error,No-violate,Violate,Violate,Violate,error,0,1,1,1,error
1348,"[-10, -2, -3, -25, 16, -26, -26, -23, 20, -17, 9, -8, -23, -24]","[-8, -23, -17, -26, -2, 20, -3, 16, -26, -23, -24, -25, -10, 9]","[-8, 0, -1, -23, 18, -24, -24, -21, 22, -15, 11, -6, -21, -22]","[-20, -4, -6, -50, 32, -52, -52, -46, 40, -34, 18, -16, -46, -48]","[-0.1, -0.5, -0.3333333333333333, -0.04, 0.0625, -0.038461538461538464, -0.038461538461538464, -0.043478260869565216, 0.05, -0.058823529411764705, 0.1111111111111111, -0.125, -0.043478260869565216, -0.041666666666666664]","[-10, -2, -3, -25, 16, -26, -26, 2, -23, 20, -17, 9, -8, -23, -24]","[-10, -2, -3, -25, 16, -26, -26, -23, -17, 9, -8, -23, -24]",-5042388049920000,-5042388049920000,0,-82614485809889280000,-1.9831873114483234e-16,-10084776099840000,-252119402496000,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1349,"[20, 4, -9, 11, -7, 3, -12, 13, 9, -30, -16, -19, -19, -26]","[-19, 4, -26, 9, 13, -16, -7, -9, -30, -19, 20, 3, 11, -12]","[22, 6, -7, 13, -5, 5, -10, 15, 11, -28, -14, -17, -17, -24]","[40, 8, -18, 22, -14, 6, -24, 26, 18, -60, -32, -38, -38, -52]","[0.05, 0.25, -0.1111111111111111, 0.09090909090909091, -0.14285714285714285, 0.3333333333333333, -0.08333333333333333, 0.07692307692307693, 0.1111111111111111, -0.03333333333333333, -0.0625, -0.05263157894736842, -0.05263157894736842, -0.038461538461538464]","[20, 4, -9, 11, -7, 3, 2, -12, 13, 9, -30, -16, -19, -19, -26]","[20, 4, -9, 11, -7, 3, -12, 13, 9, -30, -16, -19, -26]",1052042710118400,1052042710118400,1347207301440000,17236667762579865600,9.50531751593485e-16,2104085420236800,-55370668953600,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1350,"[0, -13, 4, 3, 19, 22]","[22, 3, 19, 0, -13, 4]","[2, -11, 6, 5, 21, 24]","[0, -26, 8, 6, 38, 44]","['ZeroDivisionError', -0.07692307692307693, 0.25, 0.3333333333333333, 0.05263157894736842, 0.045454545454545456]","[0, -13, 4, 3, 19, 22, 2]","[0, -13, 3, 19, 22]",0,0,-332640,0,error,0,0,Violate,No-violate,error,No-violate,No-violate,1,0,error,0,0
1351,"[8, -14, 33, -21, -5, -13]","[-21, 8, -13, 33, -5, -14]","[10, -12, 35, -19, -3, -11]","[16, -28, 66, -42, -10, -26]","[0.125, -0.07142857142857142, 0.030303030303030304, -0.047619047619047616, -0.2, -0.07692307692307693]","[8, -14, 33, 2, -21, -5, -13]","[8, -14, -21, -5, -13]",5045040,5045040,2633400,322882560,1.9821448392876965e-07,10090080,152880,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
1352,"[11, -16, 3, 20, -12, 1]","[3, -16, 1, -12, 20, 11]","[13, -14, 5, 22, -10, 3]","[22, -32, 6, 40, -24, 2]","[0.09090909090909091, -0.0625, 0.3333333333333333, 0.05, -0.08333333333333333, 1.0]","[11, -16, 3, 20, 2, -12, 1]","[11, -16, 3, 20, 1]",126720,126720,600600,8110080,7.891414141414141e-06,253440,-10560,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
1353,"[-11, 21, -11, -11]","[21, -11, -11, -11]","[-9, 23, -9, -9]","[-22, 42, -22, -22]","[-0.09090909090909091, 0.047619047619047616, -0.09090909090909091, -0.09090909090909091]","[-11, 2, 21, -11, -11]","[-11, 21, -11]",-27951,-27951,-16767,-447216,-3.577689528102752e-05,-55902,2541,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1354,"[-17, 12, -6, 14, 7, -30]","[-30, 12, 7, -6, -17, 14]","[-15, 14, -4, 16, 9, -28]","[-34, 24, -12, 28, 14, -60]","[-0.058823529411764705, 0.08333333333333333, -0.16666666666666666, 0.07142857142857142, 0.14285714285714285, -0.03333333333333333]","[-17, 12, -6, 14, 7, 2, -30]","[12, -6, 14, 7, -30]",-3598560,-3598560,-3386880,-230307840,-2.7788893335111814e-07,-7197120,211680,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
1355,"[-12, -10, 3, -7, 25, 25, -16, -4, 30, 25, -3, -6, -31, -32]","[25, -3, -4, 25, -10, 30, -32, -31, 3, -12, -6, 25, -7, -16]","[-10, -8, 5, -5, 27, 27, -14, -2, 32, 27, -1, -4, -29, -30]","[-24, -20, 6, -14, 50, 50, -32, -8, 60, 50, -6, -12, -62, -64]","[-0.08333333333333333, -0.1, 0.3333333333333333, -0.14285714285714285, 0.04, 0.04, -0.0625, -0.25, 0.03333333333333333, 0.04, -0.3333333333333333, -0.16666666666666666, -0.03225806451612903, -0.03125]","[-12, 2, -10, 3, -7, 25, 25, -16, -4, 30, 25, -3, -6, -31, -32]","[-12, -10, 3, -7, 25, 25, -16, -4, 30, 25, -3, -31, -32]",-1349913600000000,-1349913600000000,-122746337280000,-22116984422400000000,-7.407881511824161e-16,-2699827200000000,224985600000000,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
