,id,td_a,td_b,td_type_a,td_type_b,size_td_a,size_td_b
2822,nAJ3DPiokZ3RPCuzjR6mLW,"[11, 6, -7, -10, 2, -9, 8, 15, -8, -12, -1, 5, -5]","[-6, 10, 11, -2, -5, 10, -13, 1, 9, -5, -7, -12, 5]",<class 'list'>,<class 'list'>,13,13
2823,ZwQzM2hU88VxURDmZoUPjr,"[-4, -3, 12]","[-1, 9, -1]",<class 'list'>,<class 'list'>,3,3
2824,254QiuHrgGiaxZ3o83YWiL,"[9, 9, 5, -6, 12, 17, -2, 6, 4, 15, 5]","[-6, 16, 17, 9, 15, 11, -6, 5, 3, -4, 7]",<class 'list'>,<class 'list'>,11,11
2825,TqVoVbvEXv7dLxa7qtnCtm,"[-8, -11, -6, -2, 3, -9, -10, -7, -9, 0, -6, 2]","[3, 1, -6, -7, -5, -9, -8, -2, -9, 3, 0, -7]",<class 'list'>,<class 'list'>,12,12
2826,DtjuVpEbPwuDXCrR25JL5u,"[-10, 8]","[-13, -10]",<class 'list'>,<class 'list'>,2,2
2827,WNxM9U8KgwHKD74WXwKfVf,"[-5, -3, 6, -8, -8, -5, -5, -2, 0, -4, 6, -1, -3]","[-8, -8, 6, -3, -5, 4, 6, -3, 0, 5, 4, 6, 3]",<class 'list'>,<class 'list'>,13,13
2828,7vhQAftJYiRGSy4R9vG8KA,"[-1, 2, -15, 6, -12, -5, -16, 6, 2, -13, 3, -11, -14, -10]","[-13, -8, -2, -2, -9, -4, -14, -11, -13, -13, -1, -7, -1, -10]",<class 'list'>,<class 'list'>,14,14
2829,ULajz6S5WWUJvwjpj8M7bX,"[-2, 5, 0, 11, -5, -4, -1]","[0, 8, 9, 10, -5, -4, 1]",<class 'list'>,<class 'list'>,7,7
2830,ecCvuuLvJ3rRCRzwHGmJHp,"[14, 13, -19]","[-18, -19, -7]",<class 'list'>,<class 'list'>,3,3
2831,Y573FLVecC36t9HhDNSzSJ,"[0, 1, 5, -6, -6, 6, 0, 5]","[-3, 4, 6, 5, 0, -3, 6, 0]",<class 'list'>,<class 'list'>,8,8
2832,XKSPg5xhBQqoEuxSpyB2rf,"[3, -2, -3, -13, -2, -13, 0, -5, 0, -15]","[4, -5, -11, -10, -7, -7, -13, 2, -11, -4]",<class 'list'>,<class 'list'>,10,10
2833,f5tGGaBZtfuWBW5J627AHk,"[1, -1, 2, -8, 9, -6, 2, -10, -7, 1, -10, 1, -11, 10]","[11, 1, 0, 11, -2, -2, -4, 13, 1, 2, 5, 6, 9, -6]",<class 'list'>,<class 'list'>,14,14
2834,3bEuAXrYcsW4apSFD5g6DW,"[5, 11, 6, 10, 10, 0, 10, 9, 1, 3, 7]","[-6, 8, -2, 8, 3, -3, -7, 6, 11, 13, -6]",<class 'list'>,<class 'list'>,11,11
2835,RoE5X2BsJNk5hr79U7DpK4,"[6, -5, -2, -1, 12, -3, 4, 5, 11, -3, 3]","[3, 4, 3, 9, 6, 12, 10, 0, 12, -2, 11]",<class 'list'>,<class 'list'>,11,11
2836,ftetgru63aNQcapy6eHkAr,"[-8, 6, -1, -6, -1, 9, 6, 7, -5, 3]","[6, 5, -9, 10, 10, 9, 8, -10, -3, -4]",<class 'list'>,<class 'list'>,10,10
2837,Mg42XFeGFPJjX7QpjLRu3A,"[-10, -8, -4, -6, 7, 12, 5, 2, 3, -4]","[6, 8, 14, -5, 10, 11, -10, 6, -1, 5]",<class 'list'>,<class 'list'>,10,10
2838,UowHqxhYx6yMzqcjzoS9tW,"[8, -5, 9, 9, -1, 8]","[9, 3, 10, 2, -4, 0]",<class 'list'>,<class 'list'>,6,6
2839,LCn84vM6QvxycVvQ7JVuUJ,"[-6, 11]","[6, 10]",<class 'list'>,<class 'list'>,2,2
2840,W5UWBkXTEEorpBZU2ynA9e,"[-8, -2, -2, 2]","[0, -1, 2, 3]",<class 'list'>,<class 'list'>,4,4
2841,YigKfyfsWVr4n9PVrN5ipD,"[-2, 7, 8]","[10, 9, 0]",<class 'list'>,<class 'list'>,3,3
2842,AoLYHUTDfAuZ9HSVA7vCKC,"[-5, -8, 2, -1]","[-6, -11, 2, -10]",<class 'list'>,<class 'list'>,4,4
2843,HU3nm5LtpmnY59qkgLaxEu,"[-16, 7, -8, -1, 7, 0, -10, 7]","[1, -11, -2, -5, 5, -8, -1, -15]",<class 'list'>,<class 'list'>,8,8
2844,mLwZXBw3WVpQX8xMWfi3Gj,"[-6, 0, -5, -2, -5, 1, -6, -2, -3, 0, -1, 4, -1, 1]","[-5, -4, -6, -2, 4, 4, -5, 1, -4, -3, 3, 1, 1, 2]",<class 'list'>,<class 'list'>,14,14
2845,cTygLA8miwbFkY2we69vEh,"[3, 2, 5, -4, 3, -6, 0, 3, -3, -4, -3, 3, 1, 2]","[-6, 5, -4, -6, -3, 2, 5, 7, -3, -6, -2, -6, -1, -3]",<class 'list'>,<class 'list'>,14,14
2846,R4M3eB4hjahWWqY7og4MNH,"[-7, 7, 1, -5, -3, 0, 3, 6, -5, 0]","[-6, 2, -3, -7, -7, 2, -1, -1, 8, -7]",<class 'list'>,<class 'list'>,10,10
2847,KPzzJ7yt3T7JN9FvvPhx8d,"[-2, -8, 1, -7, -3, 4, -6, 4, -1]","[-6, -6, 0, 1, 0, 4, -2, -5, -8]",<class 'list'>,<class 'list'>,9,9
2848,m9L4VLKjfCwgt7waCk3Ds4,"[8, -2, 6, 12, 5, -12, 0]","[7, -11, 11, -17, -7, 9, -1]",<class 'list'>,<class 'list'>,7,7
2849,ZqxKsX6fvM8PzwD9eQZfuC,"[-2, -14]","[-15, 0]",<class 'list'>,<class 'list'>,2,2
2850,nsWqVGgN8Vu6scoooTvraT,"[-12, 2, 7]","[2, -13, -14]",<class 'list'>,<class 'list'>,3,3
2851,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2852,kd6AHqzTVb7xxuJprYiGV8,"[-8, -14]","[15, -2]",<class 'list'>,<class 'list'>,2,2
2853,YufkqPnM3PfRUWBfZpBrwC,"[-3, 3]","[-14, 4]",<class 'list'>,<class 'list'>,2,2
2854,WLpPat8ZeorJY3rh5duMeD,"[6, 8, 7, 11, 11, -2]","[8, 9, 5, 1, -5, 3]",<class 'list'>,<class 'list'>,6,6
2855,9dkfpzXywAMTkWw4MPcWht,"[2, 1, 15, 12, 0, 4, 11, 9, 0, -2]","[10, -4, 10, 5, 16, 6, -3, 14, -5, -2]",<class 'list'>,<class 'list'>,10,10
2856,hBS3of3opEZUfBLxySUHtL,"[-12, -6, 13, 6, 3, -1, -10, -6, -1, 5, 6, -4, 13]","[13, -10, 0, 8, 13, 13, -12, 1, 2, -3, -8, -11, -9]",<class 'list'>,<class 'list'>,13,13
2857,V72HErXW8pWcngbWfFEsdv,"[4, -7, 6, -8, 7, -12, -5, 2, -1, -5, 3]","[-6, -7, -1, -11, -7, 7, -11, -2, -8, 3, -10]",<class 'list'>,<class 'list'>,11,11
2858,A98CNuBqv6yNbPP3s6nmkZ,"[9, 3, 6, -3]","[-9, 11, -9, 8]",<class 'list'>,<class 'list'>,4,4
2859,VMU9T8YEwDMsef9eFoxjNB,"[2, -15, -1, 3, -4, -9, -4, -11, -2, 2, -8]","[4, -2, -7, 7, -7, -12, -9, -10, -11, 4, -14]",<class 'list'>,<class 'list'>,11,11
2860,dGGbW5jNUJzDiaRRGJbFJz,[10],[-3],<class 'list'>,<class 'list'>,1,1
2861,Um4oQaKxaPFxGja8L37mNw,"[15, -13, -2, 6, -5, -6, 2, 6, 15, 11]","[15, 1, 8, -10, 14, 4, -6, 8, -3, 6]",<class 'list'>,<class 'list'>,10,10
2862,aawpbDfzUNdrXuNGq5dFvE,"[-9, -11, 1]","[-9, -5, -5]",<class 'list'>,<class 'list'>,3,3
2863,W22DLzUUDB5AzKfHb6ADLm,[13],[12],<class 'list'>,<class 'list'>,1,1
2864,QZW5nhFWYrfgB7acdeb4et,"[-3, 8, -10, 16, -8, -2, 8, 2, -7]","[4, -7, 11, 15, 16, 12, -2, 9, 17]",<class 'list'>,<class 'list'>,9,9
2865,kf676F4Cqjdrq4t2kjkvCG,"[1, 5]","[2, 9]",<class 'list'>,<class 'list'>,2,2
2866,bR7opqVAZmKSnXUUMUGauD,"[2, -11, -19, -15]","[8, -1, -15, 0]",<class 'list'>,<class 'list'>,4,4
2867,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2868,24wXBDNybpB9ghWr2SaX8K,[2],[-12],<class 'list'>,<class 'list'>,1,1
2869,oRXFP6EA85qe7m7K9rG7Qg,"[-13, -7, -14]","[-5, -12, -13]",<class 'list'>,<class 'list'>,3,3
2870,Qz3hcYCWeMi3ytToKH3vdk,"[9, -9, -2, -15, -11, 1, 11, 13, -14, -11, 12, 5, -9, 2]","[13, 9, -6, 5, 5, -16, 12, -15, 11, 12, -3, 14, -9, -6]",<class 'list'>,<class 'list'>,14,14
2871,bUSVZsRAUPohT2tpYKmVpF,"[-11, -3, 0, 1, -10, 0, -5, -8]","[-2, -3, -13, -6, -7, 2, -7, -10]",<class 'list'>,<class 'list'>,8,8
2872,iwqSPgcTVJdLhdkxwYfM9c,"[-6, -2, 9, 13, 12, 4]","[-5, 6, -2, 13, 1, 9]",<class 'list'>,<class 'list'>,6,6
2873,dXDxRjBzfUnREfhx3BMRbR,"[9, 11, 2]","[4, 1, 9]",<class 'list'>,<class 'list'>,3,3
2874,K5oRhCW7FvtvagLwGrLynD,"[7, 13, -2]","[6, 14, 11]",<class 'list'>,<class 'list'>,3,3
2875,4SjLGY49UwbJihMkSRa6Nc,"[3, 4]","[-4, -5]",<class 'list'>,<class 'list'>,2,2
2876,YgpWzwpsiJuG4LGzizFhpR,"[-5, -3, -13, 3, -2, 0, 7, -2, -1, 2, 7, 7, -3, 2]","[4, -4, -7, -16, -2, -17, 0, -6, 5, 0, -13, -11, 0, 1]",<class 'list'>,<class 'list'>,14,14
2877,ZyQqvPJW7ARZzMQZU7aRVX,"[8, 7, 11, 4, 3, -5, 10, -3, 6, -3, -1, 3, 11, 2]","[7, -2, 5, -4, 3, -1, 1, 1, -2, -1, -1, 5, 1, 5]",<class 'list'>,<class 'list'>,14,14
2878,cohMKeLWkAYZQeP4KWFZHf,"[3, -11, -12, -2, -15, 4, -7, -10, -1, -6, -3, 0, 1]","[-14, 6, -9, -8, 1, 1, 5, 2, -11, -4, -11, -3, 2]",<class 'list'>,<class 'list'>,13,13
2879,dx9wFefSwaggMZqUgFchZA,[15],[11],<class 'list'>,<class 'list'>,1,1
2880,3eh8af3xiVG8zJMfioXBCd,"[-8, -9, -8, 2]","[2, 1, 1, 1]",<class 'list'>,<class 'list'>,4,4
2881,U2oR4aiD3JzKiXGoaQgE74,"[-9, -6, 4]","[-5, 0, 10]",<class 'list'>,<class 'list'>,3,3
2882,523nWDMitFS6h5PstpPqC7,"[10, -13, 3, 11, 10, -3]","[13, 13, 9, 16, -7, 3]",<class 'list'>,<class 'list'>,6,6
2883,f7J63NxYHEtak6kgev76HB,"[-2, 0, -5, -8, -3, 0, -2]","[7, 6, -1, -8, 7, -5, -7]",<class 'list'>,<class 'list'>,7,7
2884,MKiv8YbqoHKgPHwvFopRgR,"[-8, 7, -6, -17, -5, -15]","[-7, 7, -6, -18, -3, 5]",<class 'list'>,<class 'list'>,6,6
2885,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2886,GifZB7SD6P5cJ5rE4qnRrQ,"[4, 3, -2, -4, 5, 4, -4, -3, -5, -3, 3, 1]","[5, 4, -2, 5, 1, -4, -4, -3, -2, 3, -3, 3]",<class 'list'>,<class 'list'>,12,12
2887,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2888,YV7dEnUrZWfXJSfJmGqahr,"[-8, -5, 2, -7, 2, 4, 0, -7, 5, -4]","[2, 0, -8, 4, -5, -5, 1, -3, -8, -1]",<class 'list'>,<class 'list'>,10,10
2889,dEFWsL2o4uauCsWr8t45Wy,"[-4, -1, 12, -5, -12, -9, -15, -7, -1]","[7, 3, -6, 12, -8, 1, 4, 9, -16]",<class 'list'>,<class 'list'>,9,9
2890,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2891,kE3KPqPfY22qxW5PJF9Usi,"[-8, 2, -14, -10]","[-4, 4, 2, 0]",<class 'list'>,<class 'list'>,4,4
2892,TkCDDpJ4DLQVb3pHBTSeN6,"[-8, 5, -1, 1, -10, 8, -6, -7, 4, -10, 2, -4]","[0, -7, 8, 0, -6, 8, 0, 0, 1, 6, 8, -10]",<class 'list'>,<class 'list'>,12,12
2893,ia8eSEDSVSKRQN5NBuPDA2,"[4, -15, -9]","[0, 1, -11]",<class 'list'>,<class 'list'>,3,3
2894,K6qJZt2vDKFo7S4rJhSjWY,"[0, 4, 1, 7, 0, -9, -3, -1, -4, 8, -11, 10, 5, -3]","[-7, 0, 7, -4, 13, 1, 0, 8, -5, -10, 0, 5, -6, 13]",<class 'list'>,<class 'list'>,14,14
2895,mNd8GvcCujjB8p9BY8j4HS,"[-10, -2, 4, -11, -1, -4]","[5, -16, -12, 1, -2, -6]",<class 'list'>,<class 'list'>,6,6
2896,VS3pgfeedDttkKvChXBioZ,"[7, -10, -4, -9, -2, 0, 4, 3, 4, 5, 2, 5]","[8, 5, 2, -6, -11, -2, 5, 6, -1, 5, 0, -10]",<class 'list'>,<class 'list'>,12,12
2897,PqPKdX54tbgCianTuUu3sP,"[4, 2, -8, -11, 3, 2, -5, 0, 3]","[0, 1, -8, -5, 2, -7, 4, -6, 3]",<class 'list'>,<class 'list'>,9,9
2898,LH8XuqtvuMFASBEu9twvvL,"[1, -10, -6, 2, -2, 4, -6, 6, -4]","[-1, -7, -8, -4, 5, 1, -10, 7, -6]",<class 'list'>,<class 'list'>,9,9
2899,N8bJje8rg8SpLvQ7AGcQvs,"[-13, -8, -15, -17, -13, -14, -3, 3]","[-7, -13, -5, 3, -11, -1, -8, 5]",<class 'list'>,<class 'list'>,8,8
2900,9dgVQshGGNKnRTJZw33ghB,"[-12, 7, -18, -8, 2, -2, -18, 3, 0, -15, -19, -16]","[-8, 4, -3, -6, -14, -13, 1, -9, -6, 9, 8, -5]",<class 'list'>,<class 'list'>,12,12
2901,Z9PmRTZ4vWj8jzzjKw3dKh,"[-11, 9, -10, 11, 6, 10, 2, -5, 4, -3, -1]","[5, -5, 10, -9, 5, -2, -6, 2, -8, -9, 13]",<class 'list'>,<class 'list'>,11,11
2902,T4jGZVEpKnRLbB3JD6NWiY,"[6, 12, 2, 10, -6, 8]","[12, 7, 1, 8, 8, 8]",<class 'list'>,<class 'list'>,6,6
2903,MtkdwKByGV5C99nN2e9oNu,"[-13, -13, -9, -8, 12, -8, 8, 12, -2, -2, 2, -1, 1]","[-6, 10, -2, -2, -7, -8, 7, -14, 6, 3, -4, 12, -9]",<class 'list'>,<class 'list'>,13,13
2904,Ds2SXvGHEkLWJ9JudtjoVf,"[-11, 2, -13, -1, 14, 3, 3, -3, 16, -5, 6, 16, -10]","[7, 3, -11, 7, 7, -1, 5, 9, 12, -11, -6, 0, 6]",<class 'list'>,<class 'list'>,13,13
2905,JzxSPbqAUWd3xuohBRme6W,"[-13, -15, -6, -6, 0, -8, -13, -4, -15, 2, 0, -9]","[-5, -12, 6, -13, -2, -5, -14, -14, -10, 4, -12, 3]",<class 'list'>,<class 'list'>,12,12
2906,7LrJ4Hyt5umTXSvjPJLLED,"[8, -7, -10, 0]","[11, 3, -3, 10]",<class 'list'>,<class 'list'>,4,4
2907,4MgQspW5fLRSntsFDd8bAG,"[0, 2, -13]","[1, 6, -3]",<class 'list'>,<class 'list'>,3,3
2908,CBUzAx3TgTHZmTSwAeHqUJ,"[11, -3, -2, -3, 14, -4, 7, 0, 6]","[5, 5, 12, -6, 13, 10, -4, 0, 2]",<class 'list'>,<class 'list'>,9,9
2909,LEMDceCetWBsG22vXyKMAx,"[8, -1, -1, 13, 17, -2, -1, 8]","[4, -4, 8, 9, 5, 0, 1, 8]",<class 'list'>,<class 'list'>,8,8
2910,3jMi7GdRMib6vbTyGXVQvg,"[-3, 2, 7, 0, -6, 11, 6, -3, -5, 2]","[5, 10, -2, -5, -4, 1, 4, 11, -6, -5]",<class 'list'>,<class 'list'>,10,10
2911,BXFmtPw4SNjh5hS7fGAAtd,"[-12, -9, -11, -1]","[4, 5, -10, 4]",<class 'list'>,<class 'list'>,4,4
2912,JjJMjGpDB6CQpZNRJBdyoW,"[7, -6, 10]","[6, -6, -9]",<class 'list'>,<class 'list'>,3,3
2913,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2914,7EVrpbB8rBLdbynuYnJPft,"[-3, 5, -9, 11, -12, -7, -7, 4, -13]","[6, -3, -2, -15, -10, 2, 7, -2, 7]",<class 'list'>,<class 'list'>,9,9
2915,Pir6g3jmj5uQk9Wz3cEPNw,"[3, -10, 3, -2, -7, 0, 8, 4, 1, -4]","[-17, -9, -10, 0, 0, -3, -3, 0, 4, 2]",<class 'list'>,<class 'list'>,10,10
2916,MhcHsimbQqYVhmNRoNfViV,"[-7, 1, -9, -9, -7, 0, -9, 3]","[-1, -4, -10, 2, -4, 1, -2, -7]",<class 'list'>,<class 'list'>,8,8
2917,SnMBUNBHhyexD8FbcVdmu5,"[-12, -4, -3, 6, -12, -6, 15, 1, -3, 6, 1]","[-9, 9, 4, 13, -9, -7, 13, 12, 3, 2, -2]",<class 'list'>,<class 'list'>,11,11
2918,gF5BMHiMc9AbK72k34WTsp,"[16, 18, -4, 9, 10, -11, 17, 18, 2, 4, -4, -9, -5, 10]","[-9, 8, 0, 14, 0, -7, 10, -1, -5, 7, -3, 2, -8, -4]",<class 'list'>,<class 'list'>,14,14
2919,Yaa3aQvGmLgfoy3io5pk38,"[-2, -15, -10, -4, -13, -10, 2]","[-4, -10, -5, -6, -8, -15, 2]",<class 'list'>,<class 'list'>,7,7
2920,Mcq5HeisPnPqp3YE9Wjfjz,"[-4, 6, -12, 2]","[0, -5, 3, -10]",<class 'list'>,<class 'list'>,4,4
2921,Nm86Ldy6ypLnLox2NhCWmf,[5],[-2],<class 'list'>,<class 'list'>,1,1
2922,RZKT6C4GX67Fg5VwpYMdPj,"[-17, -8, -15, 1, 6, -1, 0, 5, 2, -13, 3, -6, -10, -18]","[-13, 3, -16, -10, 9, -16, -10, -5, -3, 7, -5, -6, 5, -18]",<class 'list'>,<class 'list'>,14,14
2923,eqBx48Jix3aX78WiWzTNti,[-10],[-5],<class 'list'>,<class 'list'>,1,1
2924,job8RMmbwbspQftEz7s7h5,"[-11, -7]","[-9, 3]",<class 'list'>,<class 'list'>,2,2
2925,bWqaV2DRZLWoTy9FgwmgHB,"[-6, -5, 2]","[-2, 17, 14]",<class 'list'>,<class 'list'>,3,3
2926,S5PweLjCJvZMTc8HtiwE7E,"[-4, 1, 4, 1, 5, 5, 7, -3, -2]","[4, 2, 7, -5, -5, 2, -2, 2, 1]",<class 'list'>,<class 'list'>,9,9
2927,aNYRAJAGurZstunKirrrHu,"[2, 2, 1, 2, 5]","[4, -2, -4, -2, 5]",<class 'list'>,<class 'list'>,5,5
2928,PPxWDTnv5rTy37L8rg9W4u,"[-4, -2, 7, 2, -5, -9, -11, 13, 3, 8, 12, 10, -1]","[-7, 5, 6, -8, 8, -1, 5, 3, -10, 8, 12, -3, -11]",<class 'list'>,<class 'list'>,13,13
2929,PX64GM9LSpEDCZxW82P9gz,"[12, -6, -5, 0]","[4, -2, 14, 5]",<class 'list'>,<class 'list'>,4,4
2930,CSPPXRb3VimpC5XDtrzvVp,"[-1, 0, -5, -9, -2, 2, -9, -3, 0, -4, -7, -8, -7]","[3, -8, -8, 0, -7, -9, -8, 2, 3, 3, 3, 2, 0]",<class 'list'>,<class 'list'>,13,13
2931,NtRTQFAvkhCH8M4Fr6XCp7,"[17, 1]","[10, 9]",<class 'list'>,<class 'list'>,2,2
2932,ZrvScKrP4YnhMoeHCwWd9z,"[-4, -7, 4, -7, -11, 3, 3]","[-2, -7, -7, -4, 2, 4, -11]",<class 'list'>,<class 'list'>,7,7
2933,UJak7eVc3oEfFogcBjFgqf,"[6, 4, -3]","[-10, -5, 0]",<class 'list'>,<class 'list'>,3,3
2934,NGUU2oEcgdLKoBAQfiFLz4,"[-15, 1, -17, -15, 7, -12, -12, -2, -18, -4, 5, 7, 12, -3]","[-8, -18, 3, -14, 5, -1, 6, -17, -2, 2, -14, 5, -6, 4]",<class 'list'>,<class 'list'>,14,14
2935,L3kmVrpkTgGwy2Zu8VnjQP,"[1, -8, 0, -1, -8, -9, -7]","[2, -9, 1, -1, -11, -5, -9]",<class 'list'>,<class 'list'>,7,7
2936,5cntcrQMSmiQZFjrqgSEEw,"[3, -8, 0, -2, -7]","[6, -8, -4, 1, -4]",<class 'list'>,<class 'list'>,5,5
2937,FVpV2SBUF6xXDJqinuP5RR,"[-10, -10, -12, -10, -4, -1]","[14, -9, 0, -1, -8, -3]",<class 'list'>,<class 'list'>,6,6
2938,Sus5ki5ij8Rq6bD5berhcv,[18],[-16],<class 'list'>,<class 'list'>,1,1
2939,fG3ZaKWMAXTbaF25DAVKxn,"[11, -7, -12, 5]","[-4, -8, 5, 0]",<class 'list'>,<class 'list'>,4,4
2940,5T3zH5NHbRLNj6sKXCHEdh,"[11, -7, 13]","[-13, 9, 1]",<class 'list'>,<class 'list'>,3,3
2941,Eg6FnkAp54TztRpBMPGusK,"[8, 7, 11, -6]","[9, 9, 6, 5]",<class 'list'>,<class 'list'>,4,4
2942,7xACA5zF48z7X57BGX6CYF,"[-6, -1, 3, -4]","[0, 7, 7, 8]",<class 'list'>,<class 'list'>,4,4
2943,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2944,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2945,EZs5nYgKQ48tTosMiXpF7R,"[8, 8, 8, 6, -3]","[9, -7, 16, 2, 12]",<class 'list'>,<class 'list'>,5,5
2946,mHwoQmKWksXAKUC4qrGdmV,"[-4, 11, -2, 7, -5, 8, 0, 7, 12, 1, 8, -3, 1, -9]","[5, 10, 4, 5, 5, -6, 9, -9, 5, -3, 10, 3, 9, -2]",<class 'list'>,<class 'list'>,14,14
2947,hCfJj5AmwTmvhTtGmKvzrM,"[13, 4, -5, 0, -5, 13, 11, -4, 18, -5, -3, 13, -5]","[-3, -5, -4, 4, 12, 2, 9, 12, 10, 8, 4, 5, 13]",<class 'list'>,<class 'list'>,13,13
2948,iU2YPME863G4edS73cKFDf,"[4, -18, -12, -8, 12, 9, -3, 2, -11]","[7, 11, 4, -10, 6, -4, 14, 8, -7]",<class 'list'>,<class 'list'>,9,9
2949,AKVfWWNcp8VSy7nx4Qv2JX,"[0, 7, 9, -8, 9, 5]","[11, -3, 6, 7, 4, -3]",<class 'list'>,<class 'list'>,6,6
2950,9w97vTG3AaqZrDkYRUzcNk,[-4],[0],<class 'list'>,<class 'list'>,1,1
2951,JzZsG9QZDoDnQLzesDJhp7,"[-9, 0, 10, 13, -3, 4, 2]","[1, -10, -10, 1, 5, -5, -4]",<class 'list'>,<class 'list'>,7,7
2952,o8LN3oMZcG9pomPtERBbs4,"[-1, -5, -6, -2]","[6, -4, -17, -18]",<class 'list'>,<class 'list'>,4,4
2953,oSoRuMNHam6Dq6h9RbeTfv,"[-9, 2, 3, 13, -11, -8, -8, -9]","[4, -8, 2, -8, 0, 1, -4, -8]",<class 'list'>,<class 'list'>,8,8
2954,ecKQn8pLkpphWRHkUv3ahF,"[-4, -2, 9, 5, 0]","[2, 7, -6, -7, 5]",<class 'list'>,<class 'list'>,5,5
2955,astN6dQVYzwuzQDLFH65YB,"[-1, 6, 5, 6, 2]","[-2, -1, 1, 6, 6]",<class 'list'>,<class 'list'>,5,5
2956,mSumWh7ANMLvE4Z8a4t2ZJ,"[0, -4, 0, -6, -3, 7]","[1, -9, -4, -2, 9, -3]",<class 'list'>,<class 'list'>,6,6
2957,nsAgB5EdvTyNpWsPtWU2qd,"[-3, 1, 1, 1, 0, 3, 1, -5, 4, 4]","[3, -2, 6, 0, -3, 3, -2, 2, -5, 5]",<class 'list'>,<class 'list'>,10,10
2958,np97JDfdrMvStH3qBaxYqm,"[9, 2, -3, 9, -5, -5, -16, -16, 0, -3, -10]","[12, -14, -1, 3, -11, 6, -16, 5, 13, -11, -17]",<class 'list'>,<class 'list'>,11,11
2959,HYBNyPeLBfHuqHit5KXQua,"[-9, 10, -10, -6, -15, -13, 8, 2, 6, -12, 7, -11, -10, -15]","[-5, 9, -13, 5, 10, -3, 7, 7, 10, -19, -12, -16, 1, -17]",<class 'list'>,<class 'list'>,14,14
2960,KhfBqXQpBLTjwHbk5Qavck,"[-5, -4, -16, 0, 1, -6, 4, -6, -7]","[-6, 9, 7, -16, -2, -15, -5, -17, -8]",<class 'list'>,<class 'list'>,9,9
2961,kP4PjEuUTiKEUpA8gFGX2H,"[-1, 5, 7, 5, 11, 14, 9, 3, -4, 1, 5, 9, -4]","[14, 6, -5, -7, -5, -1, 2, 13, 8, -3, 3, 2, 0]",<class 'list'>,<class 'list'>,13,13
2962,6D7VVAWQ4ipxHA6cSFT55L,"[10, -2, 2, 3, 2, 1]","[2, -2, 2, -1, 16, -1]",<class 'list'>,<class 'list'>,6,6
2963,2THTREcEFhdZSyAiES5eLt,"[11, 1, -7, 4]","[14, 13, 11, 8]",<class 'list'>,<class 'list'>,4,4
2964,FbaCc6kwMzhvkb5Nk4n4dQ,"[4, 7, 3, 3, 1, 0, 4, -4, -7]","[2, -14, -8, -13, 5, -14, 0, 6, 6]",<class 'list'>,<class 'list'>,9,9
2965,SDpXPGXc29rXi8mNqeYKDf,"[-9, 9, -8, 9, 7, -15]","[8, -16, -9, -3, -6, -13]",<class 'list'>,<class 'list'>,6,6
2966,B7d983g6LpRVcEn6pPAmx6,"[1, -1, -10, -12, -3, -11, -2]","[-12, 0, -13, -7, -11, 1, -8]",<class 'list'>,<class 'list'>,7,7
2967,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2968,3XokfKdQuujXdePZRxMva7,"[-6, 0, 3]","[4, 0, -7]",<class 'list'>,<class 'list'>,3,3
2969,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2970,bYpRpvy7eQ3NKj3rzinSDk,"[11, 0, 11, 2, 12]","[6, -5, -4, 12, -2]",<class 'list'>,<class 'list'>,5,5
2971,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2972,DgSFpT2r47MFccqJfULpVA,"[10, 14, 12, -2, 13, -7, 0, 5, 4, 5, 4, 2, 5]","[-3, -7, -3, 0, -3, -4, 6, 5, -6, -3, 5, 6, 8]",<class 'list'>,<class 'list'>,13,13
2973,VkP6ayMACYpvuWBfNCLcHg,"[1, 5, 4, 8]","[7, 2, -14, -7]",<class 'list'>,<class 'list'>,4,4
2974,6EXVVY46vRimCqPWdcT27b,"[-1, 2, 15, -6, 6, 10, -6]","[5, -6, 4, -4, 2, 8, 12]",<class 'list'>,<class 'list'>,7,7
2975,f9pdTAQd9cRjNcgooGHdDE,"[-15, -6, -12, -7, 0, 6, -15, -15]","[-5, 8, 8, -19, 1, -4, -11, 8]",<class 'list'>,<class 'list'>,8,8
2976,ih2pEUkb5itbNpKk6Zx5zo,"[-6, 1, -2, -3, -5, 1, -3]","[-6, 3, 1, -1, 1, 3, 0]",<class 'list'>,<class 'list'>,7,7
