,id,td_a,td_b,td_type_a,td_type_b,size_td_a,size_td_b
2874,bFCUhZLkDeXeB9JAteyRB2,"[4, 1, 9, 10, -3, 3, -9, -5, 11, 9]","[6, 11, -3, 0, -8, 3, 10, 3, 1, 2]",<class 'list'>,<class 'list'>,10,10
2875,mYCHSbaS3kSeTXLuSvHvFM,"[-8, 0, 5, -6, -5, -5, -7, -13, -7]","[-2, -9, 5, -6, 5, -1, -1, 3, 3]",<class 'list'>,<class 'list'>,9,9
2876,35tJwQrwyqqWW77kjsceEr,"[-1, -2, -1, 1, 2, -4, 10, 10, -4, 9, 2, 2, -3, 9]","[2, -2, 2, -5, -2, 0, 10, -3, 9, 6, -1, 4, 8, 6]",<class 'list'>,<class 'list'>,14,14
2877,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2878,CcwSVufG69nEuiV38Zbsgw,"[-2, 1, 2, 8]","[4, 12, -1, 9]",<class 'list'>,<class 'list'>,4,4
2879,aKkWQtEb8g73jfCXqyEJEj,"[-8, 2, 0, 4, -5, -1, 1, -7, 4, -7, -9, 3, -2, -10]","[-9, -9, -2, -7, -5, -2, -7, -6, -10, -10, -9, 2, -4, 4]",<class 'list'>,<class 'list'>,14,14
2880,KUzLm7xgKJGSQiGfoxeMMy,"[-5, 3, 10, -12, -1, 8, 13, 0]","[7, 2, 7, 8, 0, 2, 8, 11]",<class 'list'>,<class 'list'>,8,8
2881,RrX87wdtWSh7CskbTEPieg,"[-6, -1, -4]","[2, 7, -1]",<class 'list'>,<class 'list'>,3,3
2882,Q3wm3yrUirCcj4uLtBANCV,"[6, -14, -6, -5, 1, -11, 8, -11, 7, -10, -13, -16, -15]","[0, 4, -16, -17, -1, -6, 0, -5, -16, 3, -17, 0, -16]",<class 'list'>,<class 'list'>,13,13
2883,oLE9oHmYNnPMyVHWf3uqDw,"[-6, 0, 8]","[0, 7, 0]",<class 'list'>,<class 'list'>,3,3
2884,YNw3ggdxh5pUSxb3Tsbyn4,"[-3, 7, 9]","[6, -14, 10]",<class 'list'>,<class 'list'>,3,3
2885,hoYuJXbHbhNbJeu4P9Qr4K,"[-15, -2, -6, -11, -4, 1, 2, -11, 11, -17, 4, -2]","[-3, -13, -5, -8, -8, 10, -5, 1, 4, -10, 9, -12]",<class 'list'>,<class 'list'>,12,12
2886,gzEKYQfvNGuAyDKLC57B72,"[7, 14, 15, 12, 13, 9]","[2, -3, -6, 2, 6, 13]",<class 'list'>,<class 'list'>,6,6
2887,6YjoftS6XoU36KSRpQz3h7,"[-19, -1]","[-17, 4]",<class 'list'>,<class 'list'>,2,2
2888,BgXVK7WhJ89jj2h8FNAntR,"[2, -7, 4, 0, 4, -4]","[5, 15, -2, 7, 16, 14]",<class 'list'>,<class 'list'>,6,6
2889,KEYxGWfG8A32Va7u3irWSc,"[12, 13, 10]","[3, -4, 16]",<class 'list'>,<class 'list'>,3,3
2890,9CVYiLwi7XAiNPT5pvrzhk,"[-15, -12, -12, -7]","[-1, -11, -13, -8]",<class 'list'>,<class 'list'>,4,4
2891,EQ5nidjYtTnjodLdcwUBNS,"[-14, 6]","[-10, 6]",<class 'list'>,<class 'list'>,2,2
2892,TXk7xAwLJpxaDcurwBMqvh,[11],[11],<class 'list'>,<class 'list'>,1,1
2893,KciXYobmMWwbsjXcWZAEhU,"[-12, 3, -1, -11, 5, 0, 9, -8, 7, 9, -9]","[-5, 9, -1, 8, -3, -9, 7, -7, 9, -9, 2]",<class 'list'>,<class 'list'>,11,11
2894,oDci9ur6aHTupYV9g35PQ8,"[-9, 1, -13, -18, -4, -13, -7]","[-10, -10, 6, -18, -8, -2, 5]",<class 'list'>,<class 'list'>,7,7
2895,SDk8uGrDKndKzrdtGSWJuj,"[-7, -8, -3, 7, -9, 1, 6, 1, -4]","[-6, -9, -9, -1, -10, 2, -1, -5, -1]",<class 'list'>,<class 'list'>,9,9
2896,KbtQVGe6pfkUutkV3boCZo,"[-17, 9, -14, 5]","[3, 1, -1, -15]",<class 'list'>,<class 'list'>,4,4
2897,BnJZFtmpsik5xU2yaepoJ8,"[-6, -15, -6, -2, -11, 1, 6, -1, -3, -12, 3, -10]","[-6, 0, -13, -1, 1, -5, -12, -2, -9, 3, -7, -11]",<class 'list'>,<class 'list'>,12,12
2898,H4yQB8vEPHwCdGzkv3Xqqc,"[9, -15]","[3, -12]",<class 'list'>,<class 'list'>,2,2
2899,3ACxCGfND5rbq652gDJSyZ,"[5, 17, -7, 5, 9, -4, 14, -2, -1, 13]","[-3, 6, -5, -8, 14, 8, 12, 1, 11, 5]",<class 'list'>,<class 'list'>,10,10
2900,JDRTpz628WiCmuDTqxmTXx,"[-1, -6, -4, 14, 2, -6]","[-12, 4, -5, -14, -17, 9]",<class 'list'>,<class 'list'>,6,6
2901,nftVCgXpJy486KEwGaBzbH,"[-9, 11]","[-3, 3]",<class 'list'>,<class 'list'>,2,2
2902,LBs78St5b4ZfzqUtB95yF4,"[8, 11, 9, -10, -12, -17, -8, -2, 15]","[3, -6, 15, 11, -5, -2, -4, -19, 9]",<class 'list'>,<class 'list'>,9,9
2903,KNN65pQNNmZDFT8z8HSbBB,"[-4, 1, 13, 1, 3, 4, -7, 9, 11, -3]","[10, -3, 12, 10, 9, 0, 11, -8, -3, 3]",<class 'list'>,<class 'list'>,10,10
2904,HpfF64ADMxYoBvjM5uFMSr,"[-6, -3, -1, 2, -12, -5, -5]","[5, -5, 0, -2, -8, -14, -6]",<class 'list'>,<class 'list'>,7,7
2905,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2906,D9vSdeJEpq37CYc43fd9od,[0],[-3],<class 'list'>,<class 'list'>,1,1
2907,45Kt7UCYi3gnurvs7fkJCc,"[-10, -3, -5, 4, -10]","[10, 6, 6, 0, 9]",<class 'list'>,<class 'list'>,5,5
2908,V5zSE7ZgjrqLAYEnemLkCt,"[10, -11, 8, 10, -12, -12, -2, -13, 10, 0, -12]","[-10, -16, 2, -6, 9, 1, -8, -15, -1, 2, -8]",<class 'list'>,<class 'list'>,11,11
2909,KZDarC4GZJyvBhf8RDfCVP,"[-7, -1, 1]","[9, -7, -6]",<class 'list'>,<class 'list'>,3,3
2910,bUwUQG9rCyTpSL4EvAZse9,"[-3, -14, -5, -8, -5, -1, 6, -9, -6, 8]","[-14, -16, 2, 7, -7, 5, -1, -13, -8, 5]",<class 'list'>,<class 'list'>,10,10
2911,TX9FvQBJ7EKoab7DYUwVu4,[9],[7],<class 'list'>,<class 'list'>,1,1
2912,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2913,Y5cQqBcvzjDBBnyQ62Qgfj,"[-3, 12, -17, 5, 11, -4, 14, -16]","[-17, -11, 5, -6, 6, -13, 1, 9]",<class 'list'>,<class 'list'>,8,8
2914,aNzzbxWU2uJKP6NoGAX3nx,"[-10, 10, 9, -13, -8, 3, -9, 8, -15, 5]","[-11, 7, -15, 4, -9, -14, -15, -12, 11, 2]",<class 'list'>,<class 'list'>,10,10
2915,9foDA5FXScc7qDFqVPzW9F,"[10, 0, -6, -5, 12, -4, -1, 5, 10]","[17, 1, 6, 16, 15, -5, 17, -5, 2]",<class 'list'>,<class 'list'>,9,9
2916,H9PEcSCfLBoX5ZoPaZdAKH,"[-8, -5, 10, -10, -11, -10, -5, 0, -3]","[-4, -5, -7, -6, -11, -8, -11, -1, 10]",<class 'list'>,<class 'list'>,9,9
2917,7yqMTahWN6LjpWVDatERv9,"[6, -2, -6, -4, -1, 7, 13, 6]","[5, 4, 6, 5, 8, -4, -9, -8]",<class 'list'>,<class 'list'>,8,8
2918,W6F2MqcXPpkHz4cT7KoRef,"[-9, 12, -4, 1, -14, -10, 11, 0, -14, 5, -11, -9]","[-9, -3, -1, -11, -6, -6, 8, 13, 10, 5, 14, 3]",<class 'list'>,<class 'list'>,12,12
2919,KosM5Zqu6Yv3UHfj7McFwu,"[3, 1, 7, -3, 7, 6, 5, -5, 1]","[-8, -12, 1, -9, -4, 7, 3, 2, -7]",<class 'list'>,<class 'list'>,9,9
2920,TXk7xAwLJpxaDcurwBMqvh,[11],[6],<class 'list'>,<class 'list'>,1,1
2921,A2Dkkzv3NQiRacVrMUxjWQ,"[-9, 12, -11]","[11, -5, 13]",<class 'list'>,<class 'list'>,3,3
2922,gPabo3oD56NvJ7tPwczdSw,"[-9, -1, -9, 10]","[6, 12, 6, -5]",<class 'list'>,<class 'list'>,4,4
2923,gRMSU59fLaPjmUC8yd4qRJ,"[-9, -8, 2, -13, 7, -5, -14, 11, 5, -10, 5, 0]","[-15, 1, -2, 12, 3, 1, -4, -5, 11, -3, -16, 6]",<class 'list'>,<class 'list'>,12,12
2924,XkruzxFQUot4EDeUqRTKC4,"[-4, -12, 4, -12]","[-3, -2, 11, 3]",<class 'list'>,<class 'list'>,4,4
2925,YxwJsYKyuLrvZtvHMW5WAc,"[-18, 6]","[6, 1]",<class 'list'>,<class 'list'>,2,2
2926,A9wcG69xBGp4cN8rYiPU9v,"[7, 9, 2, 1, 1, -2]","[-6, -1, -3, -6, 7, 10]",<class 'list'>,<class 'list'>,6,6
2927,XwhLSdoizJTy6Q4uLVdQnX,"[6, 3, -3, 1, -2, 4, 0, 2, 7]","[4, 7, -1, 3, 7, -1, 7, -3, 4]",<class 'list'>,<class 'list'>,9,9
2928,NUsDUpQSJjfieUW4e2jT9i,"[8, -4, -6, 7, 5, 6, -8, -4, -4]","[6, 1, 4, 4, -3, -1, 4, -1, -5]",<class 'list'>,<class 'list'>,9,9
2929,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2930,PV4AcuSQQHonEohecLyj4m,"[2, 1, -3, -1, -6, 0, -3, -2, -2, -3]","[-3, -5, 3, -5, -4, -4, -1, 2, 4, -4]",<class 'list'>,<class 'list'>,10,10
2931,W3sWZCL2xXZwcqAdT7Bpie,"[-4, 6, -6, 2, -5, -10, -5, 2, -11, -3]","[-1, 7, -1, -5, 7, -8, -5, 3, -9, -8]",<class 'list'>,<class 'list'>,10,10
2932,BRh8BZXJeRwruubAbKSX4c,"[5, -16, -12, -5, -2, -2]","[-14, -9, 1, -16, -10, -13]",<class 'list'>,<class 'list'>,6,6
2933,hD9QKhBNvrumM5UmbacynE,"[6, 4, 9, 1, 9, -5, -6, 10, -4, 2]","[2, -4, 8, -5, 1, 10, 11, 8, 13, -1]",<class 'list'>,<class 'list'>,10,10
2934,4zEtjaKh44byU2ovPhjNny,"[4, 4, 8, 3, 8]","[3, -6, 9, 6, 5]",<class 'list'>,<class 'list'>,5,5
2935,CTKXUzfux5hB43DjX8DzhC,"[-3, 3, 13, 17]","[8, 3, 13, 4]",<class 'list'>,<class 'list'>,4,4
2936,U9WTqHN73N5nRcUcqTYM6p,"[-2, -14, 5, 10, 2, -13, 11, 4, -9, 0]","[-2, -12, -12, 8, -4, 11, -8, -11, -2, -6]",<class 'list'>,<class 'list'>,10,10
2937,SmCEQULi2DpTpqzgN8w9Dk,"[-16, -17, 2, -6, 1, -4, -3, -2, 5]","[-9, -17, -5, -18, -18, -12, -6, 2, 4]",<class 'list'>,<class 'list'>,9,9
2938,UZtMjkUBpgfQewZUfQPqjF,"[-7, -6, 14]","[5, -9, -4]",<class 'list'>,<class 'list'>,3,3
2939,SC8GbGcLGM7y46wv4XAPtT,"[-16, -7, 0, -15, -15, 7, 7, -5, 12]","[15, -10, 13, 9, -10, -8, -14, 15, -3]",<class 'list'>,<class 'list'>,9,9
2940,ZUoWSP3hPj9joR5EtbF8X3,"[-7, -10]","[-4, 7]",<class 'list'>,<class 'list'>,2,2
2941,SRZVghmmk6xyPKCD5KzrtJ,"[8, -11, 4, 6, -10, 5, 6, 7, -12, 6, -3]","[-4, -7, 3, -6, 0, 7, 9, 1, -11, 8, -10]",<class 'list'>,<class 'list'>,11,11
2942,Z2T5mDZkV2822uo5cianxH,"[0, 7, 3, -13, 5, -3, 0, -1, 3, -13, 0]","[9, -1, 0, -1, -12, -5, -14, -11, -3, 7, 0]",<class 'list'>,<class 'list'>,11,11
2943,d2PvgRrY4EhXHb6kmMMDo2,"[-2, -15, 5, -15, -10, -17, -18, 8, -14, -16, -1, 10, 1]","[-9, 2, 8, 5, 5, -7, 6, -16, 10, 1, 7, 0, -8]",<class 'list'>,<class 'list'>,13,13
2944,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2945,C7E6prjpdD7SMBmYMfJfAA,"[17, -3, -2, -1, -9, 5, -12]","[-4, -9, -9, -3, -2, 11, -12]",<class 'list'>,<class 'list'>,7,7
2946,HNSKsy26yg2GpHFDLo6M8c,"[-6, -2, -5, 4, 3, 9, -5, -2]","[6, -7, -7, -7, 9, 3, -6, 7]",<class 'list'>,<class 'list'>,8,8
2947,2n54TkSwhdG3HCa5bZfBRC,"[1, -10, 2]","[3, -8, -8]",<class 'list'>,<class 'list'>,3,3
2948,3Letxer5m7GRtkwBkHtgMH,"[-9, -11, 5]","[-12, 3, -14]",<class 'list'>,<class 'list'>,3,3
2949,iCsvoaULkGu2dMKHdovppb,"[-4, -4, 2, -3, 7, 6, -6, -6, -4]","[-7, -7, 9, 7, -6, -7, 9, -5, -1]",<class 'list'>,<class 'list'>,9,9
2950,8APYSbPTwnZKz87TfFeBbr,"[-4, 8, -16, 5, -13, -4, -2]","[-11, 6, -15, -3, 5, 4, -7]",<class 'list'>,<class 'list'>,7,7
2951,igrR6cR8YpmPbhVpmQKdef,"[9, 11, -5, -4, -5, -10, 6, -8]","[7, 6, 7, 4, 9, -2, -9, 9]",<class 'list'>,<class 'list'>,8,8
2952,mEfj49rZx2PudkpdvejZCA,"[14, 5]","[2, 6]",<class 'list'>,<class 'list'>,2,2
2953,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2954,WnC7uUudgfNUmu6TxnDebg,"[1, -13, -9, 9, 0, -3, 7, -6, -11]","[-5, 7, -1, -13, -10, 2, 3, 8, -3]",<class 'list'>,<class 'list'>,9,9
2955,ckYFgBh5wRSGb3v9USgU5F,"[8, 13, -7, 6, -2, -2, 10, 9, -9, 13, -12, -11, -10]","[11, -6, -12, -4, 16, 14, 17, 16, 13, -12, -10, 12, 1]",<class 'list'>,<class 'list'>,13,13
2956,Qgj4ZnkmSeW9XEctCxvoog,"[9, -1, -8, 12]","[3, -3, 2, 5]",<class 'list'>,<class 'list'>,4,4
2957,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2958,SufesqdQHZ54gZ2uEoUAtf,"[-5, 6, -3, 1, 8, 1, -17, 7, -7, -8, -10, 8]","[3, -14, -19, -1, -4, 0, 10, -11, -17, -15, 3, -18]",<class 'list'>,<class 'list'>,12,12
2959,n5WV36pKPKZzd8XGVwL8h8,"[6, -18, -1, -15, -4, -5, 1, -6, 2, -17, -13]","[4, -2, -13, -16, 7, -19, -14, -14, -8, 2, -12]",<class 'list'>,<class 'list'>,11,11
2960,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2961,aBbBr75R5jhTKxSjAzJTPA,"[0, 4, -5, -1, 2, -6, -3, -11, -2, 1, 3, -7, -6, -8]","[8, 11, -7, 4, -9, 8, 7, 2, 4, -3, -10, -3, -11, -1]",<class 'list'>,<class 'list'>,14,14
2962,NFak3iAan5qSprDoo3yuEG,"[-6, -14, -6, 0, -8, -15, 3, -2, -8, -16, -15, -4]","[-11, -7, 3, -3, -16, -3, 2, 5, -13, -6, -3, -14]",<class 'list'>,<class 'list'>,12,12
2963,mBYVU8ex9bfj5aQVdNxQMT,"[13, -5, 9, -11, 15, -8, -10, 14]","[5, -8, 5, 14, 8, 11, 9, 4]",<class 'list'>,<class 'list'>,8,8
2964,Zj6G6Jrx9nq8tP5YGbim7s,"[2, -13, -5, 5, 3, 2, -15, 2, -4, -4, -13, -11]","[-16, -3, -15, -2, -12, 1, -10, 1, -7, -11, 2, -1]",<class 'list'>,<class 'list'>,12,12
2965,UAVFUPokkr9bNRE2aRgLUj,"[2, 5, 1, 2, 0, -2, -10, -6, 3]","[2, 6, -9, 2, -6, 3, 2, 4, -10]",<class 'list'>,<class 'list'>,9,9
2966,cmUZqEXxEhwmLyurCHGJYV,"[3, -1]","[4, 2]",<class 'list'>,<class 'list'>,2,2
2967,UtR2Dpw4gnJRdx3TD7LTXc,"[3, 0, 0, 1, 2, -8, 2]","[0, 1, 1, 3, -8, 5, -4]",<class 'list'>,<class 'list'>,7,7
2968,Utj6gPcsqgneiejQQKHxdz,"[7, -4, 8, 5, 3, -3, 3, 5, 5, -4, -5, 2, 1, -3]","[-7, 0, 4, 2, -6, 6, -6, -2, 2, -3, -6, -3, -7, -3]",<class 'list'>,<class 'list'>,14,14
2969,d7Z4YLfUSZTDi5BH5FUmZB,"[9, 6, -8, -5, 5, 2, 2, -17, -3, 1, -6, -4, 9]","[12, -11, 2, 5, 1, 3, 9, -8, 0, -16, 6, -13, 12]",<class 'list'>,<class 'list'>,13,13
2970,nB542HsJpbFWc2pZ33Zxpj,"[-10, 0, -7, -6, -11, -3, 0, 4, 3, -3]","[3, -5, -2, 0, -3, 0, 2, -11, -6, 4]",<class 'list'>,<class 'list'>,10,10
2971,FVeg67e4rFJzNzU3nujztY,"[-6, 4]","[-5, -13]",<class 'list'>,<class 'list'>,2,2
2972,FsqE38tD9qnCrzunZxDNXP,"[6, 9, 3, 12, -4, 9, 5, 3, -11]","[-4, 0, -1, 15, -4, 17, -4, 6, 3]",<class 'list'>,<class 'list'>,9,9
2973,5SVgfjsDaoGjkkbXkGEaSN,"[7, 7, 4, 6, 5, 3, -4, 4]","[-2, 0, -3, -7, -8, 4, -8, -8]",<class 'list'>,<class 'list'>,8,8
2974,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2975,KV4bptSM5gYdzTr7hVesj7,"[1, -4, -14]","[4, 8, 4]",<class 'list'>,<class 'list'>,3,3
2976,mZmagkzEctMD7iktveFQoE,"[-11, -8, 3, 6]","[5, -1, -5, -12]",<class 'list'>,<class 'list'>,4,4
2977,EWJRvzd4oymiAGQuVpJStm,"[-7, 11, 5]","[5, 4, 6]",<class 'list'>,<class 'list'>,3,3
2978,6Ebu7VZQ2DaPXYxBDLXcyT,"[-1, 3, -4, 1, 2, 6, -4, -8, 0, -5, 7, -5, 7]","[4, 2, 0, 9, -3, 5, 6, 3, 3, 4, -7, -5, -3]",<class 'list'>,<class 'list'>,13,13
2979,YfPPBgKWZPkGi23eCSSvm8,"[-5, 9, -8, 8, 12]","[5, -7, -5, 5, -8]",<class 'list'>,<class 'list'>,5,5
2980,oSRw8Ag2KTGJTWnkfSRCgB,"[-4, 0, 18, 9, 14, -10, 5, 15]","[15, 11, 0, 13, 3, 6, -10, -13]",<class 'list'>,<class 'list'>,8,8
2981,ACmtBSYdaXTepieZnw8YST,"[1, 5, -6, 7, 6, 0, 1, 11, 9, 7, 2]","[5, 1, 2, 2, 11, -2, 3, -1, 7, 11, -5]",<class 'list'>,<class 'list'>,11,11
2982,CiXyzUt2A9Evajjt5xNLAk,"[0, -8, -6, 5, -4]","[7, 4, -5, -6, 3]",<class 'list'>,<class 'list'>,5,5
2983,9rWcpiJYtLS8aaELwutaLz,[7],[8],<class 'list'>,<class 'list'>,1,1
2984,NhhJntrpHHFV5TuMG8gezX,"[6, -16, 0, -6, -7, -12, -7, -8]","[-5, -17, -1, -5, -2, 2, -16, -4]",<class 'list'>,<class 'list'>,8,8
2985,MxXYVfVbaozh5TZrtDWnCp,"[-2, 10, -2]","[-11, -2, 4]",<class 'list'>,<class 'list'>,3,3
2986,R4S7gjtT6GDPSKhaJM3r4p,"[1, 4, 17, 4, -1, -1, 1, -5, 17, -5, 17]","[-2, -11, 11, 12, -6, 11, 17, 14, 16, -6, 17]",<class 'list'>,<class 'list'>,11,11
2987,XfmrkKG8yfpdZjCYgm5qwg,"[-5, 8, 12, -12, 3, -13, -10, -5, 4, -16, -10, 0, -10]","[11, 1, -7, -14, 1, -13, 6, -5, -11, 3, 12, -4, 12]",<class 'list'>,<class 'list'>,13,13
2988,YFsvbxebCsU6MNRuiECe2f,[-3],[-1],<class 'list'>,<class 'list'>,1,1
2989,5mEt3e8er4uXx55WvkFJqd,"[3, 1, 3, 5, -6]","[-1, 1, 5, 2, 2]",<class 'list'>,<class 'list'>,5,5
2990,izTt9h8BH5mnPgLZhYgijA,[14],[-4],<class 'list'>,<class 'list'>,1,1
2991,7Kk45g3uXqkJZX9zva4HHn,"[-14, -3, -7, -8, -12, 3]","[1, -15, 2, 4, -9, 2]",<class 'list'>,<class 'list'>,6,6
2992,69HZ8wxHtZcFMuVVEaxVR6,"[-1, -2, -1, -4, -5, -4, 0, 2, -3, -7, -3]","[1, -3, -2, 3, -6, 0, -7, -3, -2, -4, -7]",<class 'list'>,<class 'list'>,11,11
2993,4xNVJ9gwExwWf6mZNJsgT8,"[2, 3, -1, -2]","[6, -1, 2, -3]",<class 'list'>,<class 'list'>,4,4
2994,U8WaHHgKyrYrFybnk8FMz9,"[6, 13, -2, 2]","[-8, 0, 2, 3]",<class 'list'>,<class 'list'>,4,4
2995,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2996,iMdgePuQZdUfoj5j7Sw3br,"[-4, -9, -10, -11, -1]","[-7, 1, 1, -10, -1]",<class 'list'>,<class 'list'>,5,5
2997,4oDJr82KP9fAr6fP4YuzYR,"[-6, -13, -11]","[-3, -11, -2]",<class 'list'>,<class 'list'>,3,3
2998,R2TK8FhuJdMrseLMz9PyMb,"[-1, -6, -10, 3, -2, -7, -11, -9, 4, -4, 4, -13, 3]","[-4, -1, -11, 0, -11, -2, -3, -4, -10, -4, 1, -4, -3]",<class 'list'>,<class 'list'>,13,13
2999,5sJ8DGQwrk7jhPU2TPsxGF,"[18, 2, 15, 7]","[3, 2, 0, 11]",<class 'list'>,<class 'list'>,4,4
3000,NJuabw8rrSmE8pY4iATHR2,"[-3, -4, 13, 13, -12, -10, 3, 6]","[-3, 12, -3, 17, 10, 4, 4, 9]",<class 'list'>,<class 'list'>,8,8
3001,iWy6vgxo7qJ3doFMjRYEny,"[6, -3, 8, -2, 1, 2, -5, 7, -3, 2, 6, 3, 7, 1]","[4, -3, 4, -5, -1, -4, 3, 2, 7, 5, -7, 3, -1, -6]",<class 'list'>,<class 'list'>,14,14
3002,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
3003,5aGFwucLiNrWW8gYF4KiWa,"[1, 0, -5]","[-3, 3, 2]",<class 'list'>,<class 'list'>,3,3
3004,nJBHCkxdL73CCSFALKNJia,"[7, 1, 4, 8]","[6, -4, 9, 12]",<class 'list'>,<class 'list'>,4,4
3005,ZBoXCYVdvT5257xHgW9qxA,"[-4, -6, -16]","[-9, -2, 6]",<class 'list'>,<class 'list'>,3,3
3006,8im3WpwWr6yeSNdmQHKTFQ,"[-5, 4, -14, 0, -10, -13, 0, -4]","[5, -15, 4, -7, 0, -3, -10, 5]",<class 'list'>,<class 'list'>,8,8
3007,RBRoom4VN7ns3yXCmNhHNP,"[-6, 5, 6, -6, 11, -3, -8, 8]","[-5, -9, 8, -2, 7, 10, -5, -3]",<class 'list'>,<class 'list'>,8,8
3008,ahvgDFkS9P8AxbPXd6Psj9,"[-5, 3, 1, -5, -2, -4, 2, -2, -1, -3, -4, 3, 7, 0]","[-1, 7, 3, 7, 3, 7, 5, -6, 0, 0, 0, -5, 6, -5]",<class 'list'>,<class 'list'>,14,14
3009,keY6qm4h9JsCyAb8KUhWEv,"[-2, 9, 4, 3, 5, 9, -10, 9]","[1, 11, -11, -4, -3, -11, -8, -10]",<class 'list'>,<class 'list'>,8,8
3010,Eudgc39PRiUaNKBKzLQsSz,"[-7, -1, 8, 11, -11, -11]","[5, 4, -14, -12, 0, -2]",<class 'list'>,<class 'list'>,6,6
3011,6F9ePmpTKu7epZWcwke9QN,"[-9, 16, 2, 7, -2, 5, 11, -14, 17, 15, -13]","[13, 9, 11, 14, 1, 3, -1, -8, 14, -8, -1]",<class 'list'>,<class 'list'>,11,11
3012,ALxQqbXyEZ7nrmvBfRSGVE,"[-4, 0, -2, 2, -1, 2, -16, -5, -13, -2]","[0, -13, -11, -7, -2, -16, 0, -17, 1, -7]",<class 'list'>,<class 'list'>,10,10
3013,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
3014,jjR5wkNYEdKmwvqTt4XqNf,"[-10, 18]","[-2, 17]",<class 'list'>,<class 'list'>,2,2
3015,YwuhebR6BAW4dJY6cB6YE3,"[5, -7, 5, 2, -14, -4, -15, 2]","[2, -11, -13, -17, -8, -4, -17, -19]",<class 'list'>,<class 'list'>,8,8
3016,2GN6Pd2hSs4xp9gFzBDbkd,"[2, -3, -2, 3, -6, -1]","[-13, 2, -12, -9, 3, 6]",<class 'list'>,<class 'list'>,6,6
3017,iCmnR3YxykcqKqAnYKHggU,"[10, 15, -3, 11, 4, 7, 7]","[-8, 14, 5, 11, 13, 0, -8]",<class 'list'>,<class 'list'>,7,7
3018,3oSwDq2VCsftYCHawkTJKL,"[3, 4, 15, 18, 17, 8, -5, 8, -5, 15, 14, -2]","[18, 11, 1, 6, 4, 6, 8, 8, 14, 10, 11, 1]",<class 'list'>,<class 'list'>,12,12
3019,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
3020,fyjuykHVEKX72gtuRzt3jC,"[15, 11, 2, 8, 7, -5, 6, 12, -3]","[4, 15, 4, 4, 15, -3, 15, 14, 8]",<class 'list'>,<class 'list'>,9,9
3021,9vWYsNAhCcVAdApRAVMEPc,"[6, 1, -7, -10, 2, 4, 0, -3, 0, -9]","[-2, -8, 3, -7, -3, -8, -6, 4, 2, 4]",<class 'list'>,<class 'list'>,10,10
3022,KW7XJ92YLgoDTtRrdNUQao,"[-7, 11, 9, 14, 4, 2]","[-1, 16, -3, 9, -9, 8]",<class 'list'>,<class 'list'>,6,6
3023,W22DLzUUDB5AzKfHb6ADLm,[13],[7],<class 'list'>,<class 'list'>,1,1
3024,HX44NXuUmkqT8Ajqab93QM,"[8, 4, -8, -10, -4]","[-3, -2, 9, 9, 9]",<class 'list'>,<class 'list'>,5,5
3025,Nyt7bTWaUSytZ2HwpmrExk,"[-2, -5, -7, -3, -8, -7, -13, 7, -8, -6]","[1, -12, -9, 8, -8, 1, -10, -16, -11, -3]",<class 'list'>,<class 'list'>,10,10
3026,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
3027,Hk4q4aztHrXv2oEBPFHpz8,"[3, 8, -9]","[-7, -1, 0]",<class 'list'>,<class 'list'>,3,3
3028,Xi9jrn2i2XyWznyG6RQ5Vp,"[4, -1, -7, -16, 0, -1, -16, -14, -5, 3, 2, -11, -18, -3]","[-10, 5, -8, -16, 2, -10, -17, 4, -9, -7, -11, -10, -13, -15]",<class 'list'>,<class 'list'>,14,14
3029,YBeqRZet6Jz28yc3HsUCds,"[-2, -4, -2, -12, 0, -1, -12, -11, -17, -9, 8]","[-17, 6, -1, -12, -15, -17, -5, 2, -3, -15, -16]",<class 'list'>,<class 'list'>,11,11
3030,G42XLqqzowZMfHPHbjQChb,"[3, 8, -1, -10, -11, -4, -15, 0, 6, 1, 9, -5, 9, -10]","[5, -14, 5, 6, 6, -4, 7, -5, -4, -6, -10, -11, 5, -5]",<class 'list'>,<class 'list'>,14,14
